"estimate_log","standard_error","converged","replicate","rate_ratio"
0.0076462089103246,0.226407215642435,1,186,1.00767551581362
0.307593488839001,0.232449483001735,1,187,1.36014796121195
-0.36655369021759,0.229338212256675,1,188,0.693118921777805
0.0878578318858758,0.21802532674129,1,189,1.09183288717123
-0.202232993868322,0.236971056558684,1,190,0.816904572010932
0.263077752539502,0.249928691601362,1,191,1.30092786546472
0.168303500572207,0.226377185036157,1,192,1.18329568707322
-0.414738024730048,0.232775555919809,1,193,0.660513296190181
0.38425394208079,0.206410178100831,1,194,1.4685183129322
-0.450081276778685,0.215370256207843,1,195,0.637576329365612
0.335500544041009,0.218663271738751,1,196,1.39864029110422
0.330418135750101,0.223473666345475,1,197,1.39154986357919
0.465449826087293,0.270881253550552,1,198,1.59273047949163
-0.0800646374761474,0.210411229504801,1,199,0.923056680404165
0.679845391979188,0.252639509209673,1,200,1.97357257849116
0.186332612858095,0.257173958282276,1,201,1.2048229333388
0.2269275065383,0.218843051903598,1,202,1.25473890427648
0.497228598217508,0.192729998584661,1,203,1.64415832742678
-0.111814261834681,0.241756056279337,1,204,0.894210331063082
-0.160818339662624,0.203655885502863,1,205,0.851446731159367
0.2316136931497,0.245414272620988,1,206,1.26063264372625
0.177592237495303,0.239433165968666,1,207,1.1943382155876
0.98973807513111,0.220370620924346,1,208,2.69052966342046
0.0966429872213885,0.243723071096207,1,209,1.10146706559955
-0.00863449715510622,0.234517693242112,1,210,0.991402673056492
0.031523302387708,0.245458976846575,1,211,1.03202542397201
0.107344258310194,0.232189396858011,1,212,1.11331745730172
1.07914295680698,0.221250638813088,1,213,2.94215691465926
0.835950796212016,0.229388930403607,1,214,2.30700649887521
0.202168181546876,0.220523150777232,1,215,1.22405385407176
0.168921687196087,0.234182020815911,1,216,1.18402741078667
0.390887259877657,0.24889376968446,1,217,1.47829184121497
0.293086093943793,0.231157141179762,1,218,1.34055819940587
0.711094727630193,0.228762959957954,1,219,2.03621914431867
0.389934238688968,0.213339309747651,1,220,1.47688366888284
-0.0668013095849064,0.25144380677049,1,221,0.935381034120509
0.216942789574288,0.198010715099397,1,222,1.24227302913588
0.479872635179034,0.19987531365921,1,223,1.61586858427325
-0.0760068033078476,0.218057535091691,1,224,0.92680990116486
0.237058404325708,0.235780721178134,1,225,1.26751514398085
0.0626874962577323,0.214920833456366,1,226,1.06469406635752
0.0888934528470777,0.192136883932932,1,227,1.09296419789875
0.289940900909803,0.229496185886747,1,228,1.33634850871064
0.226839793284519,0.211957210822975,1,229,1.25462885187114
-0.317536623170512,0.213664816655478,1,230,0.727940020814624
0.314500826034457,0.224359750232743,1,231,1.36957548387146
0.361333474083668,0.204879010105357,1,232,1.43524199709423
0.554658321628966,0.255469984771004,1,233,1.74134590288506
-0.408385251132594,0.229934975525559,1,234,0.66472274429741
0.427670441519424,0.232324126221859,1,235,1.53368056023771
0.304267433686463,0.212044464767384,1,236,1.35563154915876
0.0259373671079964,0.209000559406661,1,237,1.02627666778472
0.0679670837586418,0.226751508902642,1,238,1.07033007665579
0.501194550519821,0.200278124880133,1,239,1.6506919283418
0.4964101209895,0.239485347665538,1,240,1.64281317184124
0.446391790546136,0.220193101480176,1,241,1.56266358343389
0.721067602863187,0.237455854541514,1,242,2.05662770063526
-0.105285324977959,0.24086159115874,1,243,0.900067674156082
0.604750886241908,0.225722493332262,1,244,1.8307960755829
0.193070496760441,0.233987778250143,1,245,1.21296830084082
0.511642166804367,0.238927786674004,1,246,1.66802812750067
0.518731574199405,0.219050987499696,1,247,1.67989547496929
-0.0295273470656995,0.212052459654174,1,248,0.970904325893752
0.541720172789598,0.194192006237743,1,249,1.71896123077969
-0.00996206976325057,0.248559429556654,1,250,0.990087387285959
0.395865974982947,0.233858384121541,1,251,1.48567018723529
0.0926767287521082,0.249575602594104,1,252,1.09710701478196
-0.101745638922411,0.22416534458525,1,253,0.903259276454018
0.765947577137178,0.209071003850213,1,254,2.15103167769102
0.599553628767054,0.248414694249049,1,255,1.8213056404741
-0.0916218778467133,0.216471020321337,1,256,0.912450101921218
0.313117061479205,0.238655969921298,1,257,1.36768162449108
0.433661395202048,0.208022546776436,1,258,1.54289634755147
-0.109508059725256,0.214038870519499,1,259,0.896274940603223
0.265206615472592,0.215584576080267,1,260,1.30370031260904
-0.170817696943895,0.262511959291998,1,261,0.842975236426402
-0.34789827074198,0.221738164565741,1,262,0.706170710782927
0.947701827546134,0.240882662855847,1,263,2.57977407571293
-0.125965580928925,0.271373822903774,1,264,0.881645191669707
0.50422898593468,0.23096770673927,1,265,1.65570845370003
0.37596341583066,0.255878339574422,1,266,1.45639385183715
0.516116232935377,0.205590519191934,1,267,1.67550771525988
0.055943655521649,0.223525319052481,1,268,1.05753809562556
0.39305334179474,0.256977281357605,1,269,1.48149741295252
0.213462590200552,0.210052703073267,1,270,1.23795718567178
0.332927670973128,0.248030094780482,1,271,1.39504639247262
0.401392157168147,0.223203145697145,1,272,1.49390299841271
0.56003454516619,0.22170218010747,1,273,1.75073297861318
0.185882685326714,0.241427160856103,1,274,1.2042809722614
0.761760441267855,0.220223369274467,1,275,2.14204384556574
-0.0895474857892027,0.221907345186193,1,276,0.914344845706808
-0.0765068226622258,0.208125149715264,1,277,0.926346594117346
-0.101678494481853,0.233905288541026,1,278,0.903319927328975
0.187047189171743,0.248716372750739,1,279,1.20568417894531
0.0865697678296449,0.21365518837432,1,280,1.09042744181999
-0.278351785381618,0.219314918813441,1,281,0.757030462416346
0.400035187677099,0.240429254524747,1,282,1.4918771924106
0.663682759510775,0.23847658216469,1,283,1.94193084591538
0.393725040065186,0.19938105531354,1,284,1.48249286648726
0.397905994393045,0.249373392321606,1,285,1.48870407679888
0.320085092791567,0.223126161122326,1,286,1.37724495296765
0.31878826813623,0.24023139521813,1,287,1.37546006534949
0.394390611871937,0.231322823492119,1,288,1.48347990037743
0.313512901688578,0.220744375293957,1,289,1.36822311503647
0.298393085955782,0.200577979372641,1,290,1.34769144235158
0.4549573394106,0.204112777346929,1,291,1.57610614398271
-0.492348900572401,0.28258269266474,1,292,0.611189084406172
-0.0905473947494455,0.248891573004995,1,293,0.913431041039708
-0.00340951887485546,0.212141402984612,1,294,0.99659628693441
-0.0607402770212247,0.22266214394163,1,295,0.941067624925191
0.127121158243036,0.209409309163216,1,296,1.13555459124639
0.574444394003384,0.211247520584127,1,297,1.77614341678406
0.139185295979605,0.214341281296455,1,298,1.14933704780798
0.346522721695662,0.224307415536319,1,299,1.41414162516095
-0.34348817704064,0.244659620755081,1,300,0.709291867023768
0.735054892812233,0.20189929196668,1,301,2.08559647361852
0.727897395652153,0.214694354176289,1,302,2.07072211786183
0.14342195918155,0.255645853386004,1,303,1.15421673127384
0.199092022712186,0.205647642491293,1,304,1.22029425552025
0.311222145761173,0.220032293973026,1,305,1.36509243700435
0.0337345745981343,0.216438442618377,1,306,1.03431003813346
0.830020968702743,0.213119299028226,1,307,2.29336682868732
-0.176378105520012,0.215873386114759,1,308,0.838300957186838
0.621969341104652,0.227062815598819,1,309,1.86259251236162
0.321633322548889,0.199844612983764,1,310,1.37937889607781
0.387933746772124,0.236839755647523,1,311,1.473932128292
0.0507519596959144,0.227940281863755,1,312,1.05206190716163
0.179902439687537,0.236649660660074,1,313,1.19710056791916
0.346751778151377,0.233928105160648,1,314,1.41446558053011
0.289920936261656,0.219320416093114,1,315,1.33632182924919
0.233119135678749,0.250489582892685,1,316,1.26253188296068
0.722736673913623,0.247469826664907,1,317,2.06006322466121
-0.188613975790273,0.225337174944704,1,318,0.828106114010915
-0.239187103266888,0.271623120150077,1,319,0.787267568257705
0.238511016572347,0.234253583640114,1,320,1.26935768993021
0.112051267687018,0.225224774907251,1,321,1.11857020568227
-0.218611230548426,0.223379797850611,1,322,0.803634085812998
0.525379871342317,0.234841565547201,1,323,1.6911011272349
0.503020143245234,0.199514768453105,1,324,1.65370817189652
0.32211364011759,0.245518756590899,1,325,1.38004159513575
0.115993436989992,0.219774999940551,1,326,1.12298850192429
0.133955462261532,0.221750571573145,1,327,1.14334189664829
0.144783337351619,0.213879650506863,1,328,1.15578912680495
-0.0433437489613251,0.258133576825582,1,329,0.957582165610178
0.607625645923944,0.208708062691986,1,330,1.83606674665352
0.595881943367532,0.256669396430882,1,331,1.81463064089411
-0.119830563451646,0.231079056152444,1,332,0.887070726186525
0.00101122384553214,0.214047423135156,1,333,1.00101173530475
0.403442238715579,0.234458986547846,1,334,1.49696876284321
-0.50837861665404,0.256042453010038,1,335,0.601470002086438
-0.126970570319834,0.233817738088401,1,336,0.880759592688861
0.645214535131974,0.226143193572231,1,337,1.90639597431576
0.138344262920832,0.221955876875789,1,338,1.14837082372525
0.791340591720432,0.205480153806765,1,339,2.20635226210366
0.217476961789491,0.209062992855098,1,340,1.24293679413837
0.319989715000617,0.230745448705013,1,341,1.37711360065059
0.178631721483101,0.193757054744223,1,342,1.19558035651967
-0.124501505613867,0.22889944913654,1,343,0.882936932003299
0.295640135579214,0.207257101682489,1,344,1.34398641690342
0.374753106390547,0.215994874857913,1,345,1.45463223087803
0.655854403702389,0.197120390235658,1,346,1.9267880691535
-0.289274130315189,0.229119359721062,1,347,0.748806906591322
0.576191493242178,0.226697966632411,1,348,1.77924922788562
-0.0452569346873727,0.22569741333679,1,349,0.955751884471568
0.146626344076258,0.221526597671962,1,350,1.15792121806367
0.556193497351783,0.223049927226363,1,351,1.74402122786174
0.279505585812588,0.226868817877255,1,352,1.32247579987627
0.190039178571999,0.208898896132374,1,353,1.20929697525776
0.51814801325409,0.212855803282948,1,354,1.67891543956089
-0.198939889454783,0.244120768251426,1,355,0.819599158404507
0.0139721245198953,0.22182788747947,1,356,1.01407019085107
-0.824745268422868,0.237656412479065,1,357,0.438346638975076
0.328796740687438,0.234260815468602,1,358,1.38929543965074
0.0127247810091194,0.218591554109079,1,359,1.01280608552972
0.220098377062805,0.189308672597902,1,360,1.24619932198616
0.513521337832958,0.235255756588198,1,361,1.67116558461873
0.249042716151202,0.207398531210718,1,362,1.28279682804276
0.572490352426084,0.2363734275533,1,363,1.77267614739794
0.155903654296143,0.226650129887967,1,364,1.16871359713128
-0.12703280004795,0.244973392125509,1,365,0.880704784964225
0.175327692607484,0.222220175444942,1,366,1.19163664315769
-0.261528715437943,0.237446777515778,1,367,0.769873767844523
-0.0284339031393508,0.221412917040502,1,368,0.971966535959705
0.526970892865917,0.258154679152767,1,369,1.69379384704649
0.407077123970688,0.219207212530776,1,370,1.50241997378781
0.838553833303426,0.235357559506705,1,371,2.31301954505777
-0.441657275271844,0.217446959955346,1,372,0.642969959402691
0.923896618999789,0.226446008438071,1,373,2.51908721339397
0.53357837383706,0.216090283301628,1,374,1.70502261373816
-0.169408889439122,0.203332464515708,1,375,0.844163663201538
0.343232995512126,0.207714291205854,1,376,1.40949713017649
0.639412243357849,0.207754366921871,1,377,1.89536653758438
0.1287618836935,0.183176005322809,1,378,1.13741925384602
0.252762194014664,0.219007365506256,1,379,1.28757704689608
0.14901554088557,0.190788145951405,1,380,1.16069102723536
0.251703302863833,0.202036352299987,1,381,1.28621436454858
0.631347853684847,0.236080884514636,1,382,1.88014302990538
0.0227127248404384,0.209045661580143,1,383,1.02297262270832
0.140832567498867,0.2433563182668,1,384,1.15123187821448
-0.162415946100305,0.202920488193251,1,385,0.850087540395376
-0.35965421588945,0.209441895648442,1,386,0.697917613173112
0.0374757051779567,0.225284299076664,1,387,1.03818677421251
0.433751298546301,0.21908139596586,1,388,1.54303506532845
0.138484927718598,0.236457957445533,1,389,1.14853237043663
0.48527402233822,0.230096468629038,1,390,1.62462013006162
0.188389454990763,0.228273343964942,1,391,1.20730361422041
-0.0291304133842481,0.195210204189928,1,392,0.971289787018356
-0.341187571034197,0.214330374264781,1,393,0.710925546659395
0.188585827564516,0.237498375492157,1,394,1.2075407188181
0.221678314990765,0.19646106920239,1,395,1.248169795764
-0.129005325417645,0.228371096853867,1,396,0.878969284654581
0.424147580105749,0.232357471553252,1,397,1.52828712191698
0.603842423663043,0.242781944505835,1,398,1.82913362111188
0.331948136670435,0.219296121081555,1,399,1.39368056572363
-0.0252758186769425,0.235716968096075,1,400,0.975040940434188
0.218731471372165,0.201086256207133,1,401,1.24449704872981
-0.159886974771299,0.208739543453379,1,402,0.852240108155992
0.292310361218005,0.206106750239494,1,403,1.33951868778349
0.263358597954576,0.22012522580398,1,404,1.30129327640067
-0.45280123634866,0.218629925678003,1,405,0.635844503842364
0.684989076421676,0.210092696093566,1,406,1.98375016576849
0.314595452670865,0.222262762647037,1,407,1.36970508832473
-0.000340719723423829,0.222155153010543,1,408,0.999659338314949
-0.119351179933158,0.256577366179155,1,409,0.887496075216903
0.332136817763861,0.214487650086462,1,410,1.39394355170612
0.31864078217135,0.276681212711766,1,411,1.37525721925344
-0.0622193973096445,0.241784118395189,1,412,0.939676701633408
-0.825230909591603,0.222774972154807,1,413,0.438133811484092
0.39844837388234,0.231200780687637,1,414,1.4895117383655
0.207520086932621,0.211510428081254,1,415,1.23062243602178
0.315268786448493,0.218217474148552,1,416,1.37062766759312
0.0343328495826047,0.212970532571689,1,417,1.03492902509921
0.456771605725511,0.214445311804213,1,418,1.57896821576362
0.315965721769929,0.221788667062494,1,419,1.37158323937439
0.430924792199547,0.210769586736494,1,420,1.53867982487998
-0.0203739863731105,0.227274044924882,1,421,0.979832160899592
0.436937734804993,0.263185656600006,1,422,1.54795969004363
0.325029126871031,0.221180560425096,1,423,1.38407095904997
0.379806067104444,0.254990426341449,1,424,1.46200103184613
0.0555807017911825,0.226670366190658,1,425,1.05715432787783
0.409360520313977,0.223344436410817,1,426,1.50585451377779
-0.203545075743901,0.237968922556687,1,427,0.815833429195126
0.456677163005549,0.241718325385018,1,428,1.57881910075211
-0.327267332765654,0.249944215121387,1,429,0.720890999479797
0.808603880134945,0.223927799870407,1,430,2.24477182741798
0.19019448393844,0.261492858014977,1,431,1.20948480015237
0.111840227793384,0.2059268044257,1,432,1.11833416765264
0.231496164105257,0.221649556352412,1,433,1.2604844914825
-0.111877224714555,0.239863981090777,1,434,0.894154030777857
0.435965760485619,0.230532259228198,1,435,1.54645584394577
0.417350753537029,0.24238472875875,1,436,1.51793484058604
-0.1274890460846,0.225969343395601,1,437,0.880303058546638
-0.130733162651506,0.203024989152717,1,438,0.877451880088697
-0.0998802719048298,0.200668262340802,1,439,0.904945758982058
0.298222522293643,0.243721613177282,1,440,1.34746159476612
0.359647255533781,0.234510253227482,1,441,1.43282390470423
0.152808752053002,0.21164438365281,1,442,1.1651021342429
-0.182517481361838,0.233540681881733,1,443,0.833170078853401
0.282357875280576,0.226188299284143,1,444,1.32625326832768
0.32191734520345,0.198293046388957,1,445,1.37977072657526
-0.216160235967226,0.219137423433296,1,446,0.805606204441358
0.569204116496059,0.215197668677293,1,447,1.76686027674558
0.272350999970096,0.230296969295133,1,448,1.31304780017478
-0.2452097978958,0.229293829559836,1,449,0.782540345700939
0.118022402594568,0.227317388162077,1,450,1.12526932003733
-0.173884953079442,0.207249077018477,1,451,0.840393576790073
-0.850812513767741,0.259866507727869,1,452,0.427067792478877
1.05233604048745,0.201889135766579,1,453,2.8643345100718
0.277928728899574,0.209889034942544,1,454,1.32039208805839
-0.109337407836523,0.245027204989252,1,455,0.896427904666093
0.342247167769185,0.224817720234854,1,456,1.40810829349131
0.614172908623491,0.214440287038804,1,457,1.84812739701762
0.609623953176814,0.21755822580824,1,458,1.83973944051334
0.363276188231072,0.22953380082278,1,459,1.43803297218253
0.51433598848709,0.184876140252258,1,460,1.67252755544529
0.689469845208649,0.241409823766075,1,461,1.99265883553197
-0.14107549795529,0.245563147443746,1,462,0.868423745005551
0.143996068811032,0.23697237001547,1,463,1.15487956846617
-0.161809332966096,0.22039476391069,1,464,0.850603371101629
0.539306217304289,0.237309900167219,1,465,1.71481673920925
0.580875890172999,0.230724106120658,1,466,1.78760348956993
0.158877995921558,0.202104792203231,1,467,1.17219492539468
0.174201357263126,0.214650350189692,1,468,1.19029521627893
0.12472205825296,0.2290535585404,1,469,1.13283354757084
0.407087333783904,0.205456597444055,1,470,1.50243531329342
0.383570131236514,0.222294504804495,1,471,1.46751446744413
-0.338976147278264,0.21955573506299,1,472,0.712499443937478
0.473972789615277,0.238993532854128,1,473,1.60636327667001
0.274838058628472,0.204591102041613,1,474,1.31631749134656
0.372226957856308,0.208178021569805,1,475,1.45096225120867
-0.110893114699175,0.193725842525367,1,476,0.895034409838712
0.407453221447734,0.251163456253373,1,477,1.50298513642087
0.445184180509341,0.248661129712591,1,478,1.56077763418121
0.298156648248387,0.227330561827055,1,479,1.34737283494356
-0.0378075886644024,0.225208565141788,1,480,0.962898195595934
-0.147911743527691,0.209093436718163,1,481,0.862507233428785
-0.0983893569387758,0.224755912979462,1,482,0.906295962426747
-0.0437391305327091,0.2100801913838,1,483,0.957203630106722
0.31808605330588,0.228325535528612,1,484,1.37449453593726
-0.351794916330978,0.225837369761392,1,485,0.703424368034856
0.475602021107589,0.210875296520802,1,486,1.60898254742828
-0.198281773080963,0.216514292562302,1,487,0.820138727560795
0.316836574407274,0.219697621915099,1,488,1.37277820650035
-0.202372402489612,0.22398649648544,1,489,0.816790696408628
0.0405382747720318,0.217525429337359,1,490,1.04137116718377
0.396561565038327,0.193119944700315,1,491,1.48670396414389
